"Date","Open_BTC","High_BTC","Low_BTC","Close_BTC","Close_SP500","Open_SP500","High_SP500","Low_SP500"
2019-09-23,"10067.962891","10074.238281","9727.143555","9729.324219",2991.78,2983.5,2999.15,2982.23
2019-09-24,"9729.321289","9804.317383","8370.801758","8620.566406",2966.6,3002.43,3007.98,2957.73
2019-09-25,"8603.428711","8744.828125","8325.396484","8486.993164",2984.87,2968.35,2989.82,2952.86
2019-09-26,"8487.669922","8515.685547","7895.629395","8118.967773",2977.62,2985.73,2987.28,2963.71
2019-09-27,"8113.101074","8271.520508","7965.922852","8251.845703",2961.79,2985.47,2987.31,2945.53
2019-09-30,"8104.226563","8314.231445","7830.758789","8293.868164",2976.74,2967.07,2983.85,2967.07
2019-10-01,"8299.720703","8497.692383","8232.679688","8343.276367",2940.25,2983.69,2992.53,2938.7
2019-10-02,"8344.212891","8393.041992","8227.695313","8393.041992",2887.61,2924.78,2924.78,2874.93
2019-10-03,"8390.774414","8414.227539","8146.437012","8259.992188",2910.63,2885.38,2911.13,2855.94
2019-10-04,"8259.494141","8260.055664","8151.236816","8205.939453",2952.01,2918.56,2953.74,2918.56
2019-10-07,"7989.120605","8308.450195","7905.766113","8245.623047",2938.79,2944.23,2959.75,2935.68
2019-10-08,"8246.849609","8332.714844","8185.763184","8228.783203",2893.06,2920.4,2925.47,2892.66
2019-10-09,"8229.840820","8627.706055","8169.298828","8595.740234",2919.4,2911.1,2929.32,2907.41
2019-10-10,"8585.280273","8625.272461","8471.933594","8586.473633",2938.13,2918.55,2948.46,2917.12
2019-10-11,"8585.262695","8721.780273","8316.181641","8321.756836",2970.27,2963.07,2993.28,2963.07
2019-10-14,"8320.832031","8390.208984","8284.130859","8374.686523",2966.15,2965.81,2972.84,2962.94
2019-10-15,"8373.458008","8410.714844","8182.706543","8205.369141",2995.68,2973.61,3003.28,2973.61
2019-10-16,"8204.674805","8216.812500","7985.089844","8047.526855",2989.69,2989.68,2997.54,2985.2
2019-10-17,"8047.812500","8134.831543","8000.942871","8103.911133",2997.95,3000.77,3008.29,2991.79
2019-10-18,"8100.933594","8138.413574","7902.164063","7973.207520",2986.2,2996.84,3000,2976.31
2019-10-21,"8225.115234","8296.694336","8196.416016","8243.720703",3006.72,2996.48,3007.33,2995.35
2019-10-22,"8243.402344","8296.651367","8074.462891","8078.203125",2995.99,3010.73,3014.57,2995.04
2019-10-23,"8076.228516","8092.999512","7469.322754","7514.671875",3004.52,2994.01,3004.78,2991.21
2019-10-24,"7509.728027","7532.867676","7446.988770","7493.488770",3010.29,3014.78,3016.07,3000.42
2019-10-25,"7490.703125","8691.540039","7479.984375","8660.700195",3022.55,3003.32,3027.39,3001.94
2019-10-28,"9565.101563","9805.118164","9256.148438","9256.148438",3039.42,3032.12,3044.08,3032.12
2019-10-29,"9248.440430","9516.180664","9232.648438","9427.687500",3036.89,3035.39,3047.87,3034.81
2019-10-30,"9422.462891","9426.874023","9085.370117","9205.726563",3046.77,3039.74,3050.1,3025.96
2019-10-31,"9202.458008","9383.161133","9028.717773","9199.584961",3037.56,3046.9,3046.9,3023.19
2019-11-01,"9193.992188","9275.657227","9132.047852","9261.104492",3066.91,3050.72,3066.95,3050.72
2019-11-04,"9235.607422","9505.051758","9191.485352","9412.612305",3078.27,3078.96,3085.2,3074.87
2019-11-05,"9413.004883","9457.417969","9256.931641","9342.527344",3074.62,3080.8,3083.95,3072.15
2019-11-06,"9340.864258","9423.237305","9305.909180","9360.879883",3076.78,3075.1,3078.34,3065.89
2019-11-07,"9352.393555","9368.476563","9202.353516","9267.561523",3085.18,3087.02,3097.77,3080.23
2019-11-08,"9265.368164","9272.759766","8775.534180","8804.880859",3093.08,3081.25,3093.09,3073.58
2019-11-11,"9056.917969","9081.279297","8700.608398","8757.788086",3087.01,3080.33,3088.33,3075.82
2019-11-12,"8759.751953","8853.768555","8685.427734","8815.662109",3091.84,3089.28,3102.61,3084.73
2019-11-13,"8812.033203","8836.841797","8761.651367","8808.262695",3094.04,3084.18,3098.06,3078.8
2019-11-14,"8811.936523","8826.943359","8692.551758","8708.094727",3096.63,3090.75,3098.2,3083.26
2019-11-15,"8705.708008","8730.873047","8484.843750","8491.992188",3120.46,3107.92,3120.46,3104.6
2019-11-18,"8573.980469","8653.280273","8273.573242","8309.286133",3122.03,3117.91,3124.17,3112.06
2019-11-19,"8305.134766","8408.516602","8099.963379","8206.145508",3120.18,3127.45,3127.64,3113.47
2019-11-20,"8203.613281","8237.240234","8010.511719","8027.268066",3108.46,3114.66,3118.97,3091.41
2019-11-21,"8023.644531","8110.098145","7597.381836","7642.750000",3103.54,3108.49,3110.11,3094.55
2019-11-22,"7643.569336","7697.382813","6936.706543","7296.577637",3110.29,3111.41,3112.87,3099.26
2019-11-25,"7039.977051","7319.856934","6617.166992","7146.133789",3133.64,3117.44,3133.83,3117.44
2019-11-26,"7145.159180","7320.230469","7098.572266","7218.371094",3140.52,3134.85,3142.69,3131
2019-11-27,"7220.880859","7619.693359","6974.174316","7531.663574",3153.63,3145.49,3154.26,3143.41
2019-11-29,"7466.727051","7781.179688","7460.756348","7761.243652",3140.98,3147.18,3150.3,3139.34
2019-12-02,"7424.036133","7474.818848","7233.399414","7321.988281",3113.87,3143.85,3144.31,3110.78
2019-12-03,"7323.975586","7418.858887","7229.356934","7320.145508",3093.2,3087.41,3094.97,3070.33
2019-12-04,"7320.125000","7539.784668","7170.922852","7252.034668",3112.76,3103.5,3119.38,3102.53
2019-12-05,"7253.241699","7743.431641","7232.676758","7448.307617",3117.43,3119.21,3119.45,3103.76
2019-12-06,"7450.561523","7546.996582","7392.175293","7546.996582",3145.91,3134.62,3150.6,3134.62
2019-12-09,"7561.795410","7618.091797","7365.985352","7400.899414",3135.96,3141.86,3148.87,3135.46
2019-12-10,"7397.134277","7424.022949","7246.043945","7278.119629",3132.52,3135.36,3142.12,3126.09
2019-12-11,"7277.197754","7324.156250","7195.527344","7217.427246",3141.63,3135.75,3143.98,3133.21
2019-12-12,"7216.738770","7266.639648","7164.741211","7243.134277",3168.57,3141.23,3176.28,3138.47
2019-12-13,"7244.662109","7293.560547","7227.122559","7269.684570",3168.8,3166.65,3182.68,3156.51
2019-12-16,"7153.663086","7171.168945","6903.682617","6932.480469",3191.45,3183.63,3197.71,3183.63
2019-12-17,"6931.315430","6964.075195","6587.974121","6640.515137",3192.52,3195.4,3198.22,3191.03
2019-12-18,"6647.698242","7324.984863","6540.049316","7276.802734",3191.14,3195.21,3198.48,3191.14
2019-12-19,"7277.590820","7346.602539","7041.381836","7202.844238",3205.37,3192.32,3205.48,3192.32
2019-12-20,"7208.636719","7257.921875","7086.124023","7218.816406",3221.22,3223.33,3225.65,3216.03
2019-12-23,"7508.902344","7656.176270","7326.192383","7355.628418",3224.01,3226.05,3227.78,3222.3
2019-12-24,"7354.393066","7535.716797","7269.528809","7322.532227",3223.38,3225.45,3226.43,3220.51
2019-12-26,"7274.799316","7388.302734","7200.386719","7238.966797",3239.91,3227.2,3240.08,3227.2
2019-12-27,"7238.141113","7363.529297","7189.934082","7290.088379",3240.02,3247.23,3247.93,3234.37
2019-12-30,"7420.272949","7454.824219","7276.308105","7292.995117",3221.29,3240.09,3240.92,3216.57
2019-12-31,"7294.438965","7335.290039","7169.777832","7193.599121",3230.78,3215.18,3231.72,3212.03
2020-01-02,"7202.551270","7212.155273","6935.270020","6985.470215",3257.85,3244.67,3258.14,3235.53
2020-01-03,"6984.428711","7413.715332","6914.996094","7344.884277",3234.85,3226.36,3246.15,3222.34
2020-01-06,"7410.452148","7781.867188","7409.292969","7769.219238",3246.28,3217.55,3246.84,3214.64
2020-01-07,"7768.682129","8178.215820","7768.227539","8163.692383",3237.18,3241.86,3244.91,3232.43
2020-01-08,"8161.935547","8396.738281","7956.774414","8079.862793",3253.05,3238.59,3267.07,3236.67
2020-01-09,"8082.295898","8082.295898","7842.403809","7879.071289",3274.7,3266.03,3275.58,3263.67
2020-01-10,"7878.307617","8166.554199","7726.774902","8166.554199",3265.35,3281.81,3282.99,3260.86
2020-01-13,"8189.771973","8197.788086","8079.700684","8144.194336",3288.13,3271.13,3288.13,3268.43
2020-01-14,"8140.933105","8879.511719","8140.933105","8827.764648",3283.15,3285.35,3294.25,3277.19
2020-01-15,"8825.343750","8890.117188","8657.187500","8807.010742",3289.29,3282.27,3298.66,3280.69
2020-01-16,"8812.481445","8846.460938","8612.095703","8723.786133",3316.81,3302.97,3317.11,3302.82
2020-01-17,"8725.209961","8958.122070","8677.316406","8929.038086",3329.62,3323.66,3329.88,3318.86
2020-01-21,"8658.991211","8755.706055","8544.520508","8745.894531",3320.79,3321.03,3329.79,3316.61
2020-01-22,"8744.210938","8792.994141","8636.747070","8680.875977",3321.75,3330.02,3337.77,3320.04
2020-01-23,"8680.650391","8687.747070","8333.637695","8406.515625",3325.54,3315.77,3326.88,3301.87
2020-01-24,"8405.567383","8514.666992","8266.840820","8445.434570",3295.47,3333.1,3333.18,3281.53
2020-01-27,"8597.308594","8977.726563","8597.308594","8909.819336",3243.63,3247.16,3258.85,3234.5
2020-01-28,"8912.524414","9358.589844","8908.447266","9358.589844",3276.24,3255.35,3285.78,3253.22
2020-01-29,"9357.470703","9406.431641","9269.467773","9316.629883",3273.4,3289.46,3293.47,3271.89
2020-01-30,"9316.016602","9553.125977","9230.897461","9508.993164",3283.66,3256.45,3285.91,3242.8
2020-01-31,"9508.313477","9521.706055","9230.776367","9350.529297",3225.52,3282.33,3282.33,3214.68
2020-02-03,"9344.683594","9540.372070","9248.633789","9293.521484",3248.92,3235.66,3268.44,3235.66
2020-02-04,"9292.841797","9331.265625","9112.811523","9180.962891",3297.59,3280.61,3306.92,3280.61
2020-02-05,"9183.416016","9701.299805","9163.704102","9613.423828",3334.69,3324.91,3337.58,3313.75
2020-02-06,"9617.821289","9824.619141","9539.818359","9729.801758",3345.78,3344.92,3347.96,3334.39
2020-02-07,"9726.002930","9834.716797","9726.002930","9795.943359",3327.71,3335.54,3341.42,3322.12
2020-02-10,"10115.559570","10165.765625","9784.563477","9856.611328",3352.09,3318.28,3352.26,3317.77
2020-02-11,"9855.891602","10210.052734","9729.334961","10208.236328",3357.75,3365.87,3375.63,3352.72
2020-02-12,"10202.387695","10393.611328","10202.387695","10326.054688",3379.45,3370.5,3381.47,3369.72
2020-02-13,"10323.960938","10457.626953","10116.161133","10214.379883",3373.94,3365.9,3385.09,3360.52
2020-02-14,"10211.550781","10321.996094","10125.534180","10312.116211",3380.16,3378.08,3380.69,3366.15
2020-02-18,"9691.230469","10161.935547","9632.382813","10141.996094",3370.29,3369.04,3375.01,3355.61
2020-02-19,"10143.798828","10191.675781","9611.223633","9633.386719",3386.15,3380.39,3393.52,3378.83
2020-02-20,"9629.325195","9643.216797","9507.900391","9608.475586",3373.23,3380.45,3389.15,3341.02
2020-02-21,"9611.782227","9723.014648","9589.743164","9686.441406",3337.75,3360.5,3360.76,3328.45
2020-02-24,"9921.583008","9951.746094","9537.042969","9650.174805",3225.89,3257.61,3259.81,3214.65
2020-02-25,"9651.312500","9652.737305","9305.021484","9341.705078",3128.21,3238.94,3246.99,3118.77
2020-02-26,"9338.290039","9354.778320","8704.426758","8820.522461",3116.39,3139.9,3182.51,3108.99
2020-02-27,"8825.093750","8932.892578","8577.199219","8784.494141",2978.76,3062.54,3097.07,2977.39
2020-02-28,"8788.728516","8890.456055","8492.932617","8672.455078",2954.22,2916.9,2959.72,2855.84
2020-03-02,"8563.264648","8921.308594","8532.630859","8869.669922",3090.23,2974.28,3090.96,2945.19
2020-03-03,"8865.387695","8901.598633","8704.990234","8787.786133",3003.37,3096.46,3136.72,2976.63
2020-03-04,"8788.541992","8843.366211","8712.431641","8755.246094",3130.12,3045.75,3130.97,3034.38
2020-03-05,"8760.285156","9142.054688","8757.253906","9078.762695",3023.94,3075.7,3083.04,2999.83
2020-03-06,"9078.308594","9167.695313","9032.079102","9122.545898",2972.37,2954.2,2985.93,2901.54
2020-03-09,"8111.146484","8177.793457","7690.098145","7923.644531",2746.56,2863.89,2863.89,2734.43
2020-03-10,"7922.146973","8136.945313","7814.763184","7909.729492",2882.23,2813.48,2882.59,2734
2020-03-11,"7910.089844","7950.814453","7642.812500","7911.430176",2741.38,2825.6,2825.6,2707.22
2020-03-12,"7913.616211","7929.116211","4860.354004","4970.788086",2480.64,2630.86,2660.95,2478.86
2020-03-13,"5017.831055","5838.114746","4106.980957","5563.707031",2711.02,2569.99,2711.33,2492.37
2020-03-16,"5385.229492","5385.229492","4575.357910","5014.479980",2386.13,2508.59,2562.98,2380.94
2020-03-17,"5002.578125","5371.348633","4981.909180","5225.629395",2529.19,2425.66,2553.93,2367.04
2020-03-18,"5227.113770","5331.833984","5069.335938","5238.438477",2398.1,2436.5,2453.57,2280.52
2020-03-19,"5245.416504","6329.735840","5236.968750","6191.192871",2409.39,2393.48,2466.97,2319.78
2020-03-20,"6191.653809","6844.261719","5865.781738","6198.778320",2304.92,2431.94,2453.01,2295.56
2020-03-23,"5831.374512","6443.934570","5785.004395","6416.314941",2237.4,2290.71,2300.73,2191.86
2020-03-24,"6436.642578","6789.022949","6411.066406","6734.803711",2447.33,2344.44,2449.71,2344.44
2020-03-25,"6738.716797","6892.511230","6536.926270","6681.062988",2475.56,2457.77,2571.42,2407.53
2020-03-26,"6675.170898","6735.463867","6590.962891","6716.440430",2630.07,2501.29,2637.01,2500.72
2020-03-27,"6719.389160","6793.836426","6466.701660","6469.798340",2541.47,2555.87,2615.91,2520.02
2020-03-30,"5925.538574","6517.195801","5903.234375","6429.841797",2626.65,2558.98,2631.8,2545.28
2020-03-31,"6430.606445","6504.515137","6374.162109","6438.644531",2584.59,2614.69,2641.39,2571.15
2020-04-01,"6437.319336","6612.573730","6202.373535","6606.776367",2470.5,2498.08,2522.75,2447.49
2020-04-02,"6606.776367","7088.247559","6595.918457","6793.624512",2526.9,2458.54,2533.22,2455.79
2020-04-03,"6797.396484","7003.220703","6673.335938","6733.387207",2488.65,2514.92,2538.18,2459.96
2020-04-06,"6788.049805","7271.781250","6782.889648","7271.781250",2663.68,2578.28,2676.85,2574.57
2020-04-07,"7273.644043","7427.939453","7136.714355","7176.414551",2659.41,2738.65,2756.89,2657.67
2020-04-08,"7179.283203","7356.223633","7153.305664","7334.098633",2749.98,2685,2760.75,2663.3
2020-04-09,"7337.966309","7341.448242","7179.094238","7302.089355",2789.82,2776.99,2818.57,2762.36
2020-04-13,"6965.616699","6965.616699","6668.259766","6845.037598",2761.63,2782.46,2782.46,2721.17
2020-04-14,"6843.281738","6958.557129","6793.821289","6842.427734",2846.06,2805.1,2851.85,2805.1
2020-04-15,"6845.561523","6928.664551","6633.402832","6642.109863",2783.36,2795.64,2801.88,2761.54
2020-04-16,"6640.454102","7134.450684","6555.504395","7116.804199",2799.55,2799.34,2806.51,2764.32
2020-04-17,"7116.552734","7167.183105","7050.332031","7096.184570",2874.56,2842.43,2879.22,2830.88
2020-04-20,"7186.873535","7240.290527","6835.502930","6881.958496",2823.16,2845.62,2868.98,2820.43
2020-04-21,"6879.784180","6934.551758","6834.442383","6880.323242",2736.56,2784.81,2785.54,2727.1
2020-04-22,"6879.440430","7145.865723","6867.781738","7117.207520",2799.31,2787.89,2815.1,2775.95
2020-04-23,"7121.306152","7491.785156","7081.594727","7429.724609",2797.8,2810.42,2844.9,2794.26
2020-04-24,"7434.181641","7574.195801","7434.181641","7550.900879",2836.74,2812.64,2842.71,2791.76
2020-04-27,"7679.418945","7795.601074","7679.418945","7795.601074",2878.48,2854.65,2887.72,2852.89
2020-04-28,"7796.970215","7814.527344","7730.806641","7807.058594",2863.39,2909.96,2921.15,2860.71
2020-04-29,"7806.712402","8871.753906","7786.049316","8801.038086",2939.51,2918.46,2954.86,2912.16
2020-04-30,"8797.669922","9440.650391","8533.255859","8658.553711",2912.43,2930.91,2930.91,2892.47
2020-05-01,"8672.782227","9048.023438","8667.763672","8864.766602",2830.71,2869.09,2869.09,2821.61
2020-05-04,"8895.745117","8956.906250","8645.024414","8912.654297",2842.74,2815.01,2844.24,2797.85
2020-05-05,"8912.832031","9062.415039","8856.827148","9003.070313",2868.44,2868.88,2898.23,2863.55
2020-05-06,"9007.441406","9411.467773","8966.706055","9268.761719",2848.42,2883.14,2891.11,2847.65
2020-05-07,"9261.895508","9992.664063","9138.322266","9951.518555",2881.19,2878.26,2901.92,2876.48
2020-05-08,"9936.162109","9996.743164","9767.172852","9842.666016",2929.8,2908.83,2932.16,2902.88
2020-05-11,"8755.535156","9033.470703","8374.323242","8601.795898",2930.32,2915.46,2944.25,2903.44
2020-05-12,"8610.385742","8949.898438","8569.643555","8804.477539",2870.12,2939.5,2945.82,2869.59
2020-05-13,"8805.387695","9317.878906","8805.387695","9269.987305",2820,2865.86,2874.14,2793.15
2020-05-14,"9271.329102","9793.268555","9255.035156","9733.721680",2852.5,2794.54,2852.8,2766.64
2020-05-15,"9734.291016","9755.828125","9261.398438","9328.197266",2863.7,2829.95,2865.01,2816.78
2020-05-18,"9675.695313","9906.030273","9570.359375","9726.575195",2953.91,2913.86,2968.09,2913.86
2020-05-19,"9727.063477","9836.047852","9539.624023","9729.038086",2922.94,2948.59,2964.21,2922.35
2020-05-20,"9725.329102","9804.793945","9447.201172","9522.981445",2971.61,2953.63,2980.29,2953.63
2020-05-21,"9522.740234","9555.242188","8869.930664","9081.761719",2948.51,2969.95,2978.5,2938.57
2020-05-22,"9080.334961","9232.936523","9008.638672","9182.577148",2955.45,2948.05,2956.76,2933.59
2020-05-26,"8909.585938","8991.967773","8757.293945","8835.052734",2991.77,3004.08,3021.72,2988.17
2020-05-27,"8837.380859","9203.320313","8834.157227","9181.017578",3036.13,3015.65,3036.25,2969.75
2020-05-28,"9184.945313","9546.319336","9148.457031","9525.750977",3029.73,3046.61,3068.67,3023.4
2020-05-29,"9528.355469","9573.666992","9379.338867","9439.124023",3044.31,3025.17,3049.17,2998.61
2020-06-01,"9463.605469","10199.565430","9450.899414","10167.268555",3055.73,3038.78,3062.18,3031.54
2020-06-02,"10162.973633","10182.340820","9460.571289","9529.803711",3080.82,3064.78,3081.07,3051.64
2020-06-03,"9533.760742","9682.859375","9471.846680","9656.717773",3122.87,3098.9,3130.94,3098.9
2020-06-04,"9655.854492","9887.610352","9525.247070","9800.636719",3112.35,3111.56,3128.91,3090.41
2020-06-05,"9800.215820","9869.237305","9663.216797","9665.533203",3193.93,3163.84,3211.72,3163.84
2020-06-08,"9760.063477","9782.306641","9675.885742","9771.489258",3232.39,3199.92,3233.13,3196
2020-06-09,"9774.360352","9836.369141","9664.719727","9795.700195",3207.18,3213.32,3222.71,3193.11
2020-06-10,"9794.119141","9908.896484","9728.291016","9870.094727",3190.14,3213.42,3223.27,3181.49
2020-06-11,"9870.078125","9938.297852","9263.069336","9321.781250",3002.1,3123.53,3123.53,2999.49
2020-06-12,"9320.690430","9540.465820","9285.851563","9480.843750",3041.31,3071.04,3088.42,2984.47
2020-06-15,"9386.035156","9504.860352","8990.175781","9450.702148",3066.59,2993.76,3079.76,2965.66
2020-06-16,"9454.266602","9579.430664","9400.445313","9538.024414",3124.74,3131,3153.45,3076.06
2020-06-17,"9533.784180","9540.422852","9327.339844","9480.254883",3113.49,3136.13,3141.16,3108.03
2020-06-18,"9481.567383","9482.782227","9328.395508","9411.840820",3115.34,3101.64,3120,3093.51
2020-06-19,"9410.293945","9440.875977","9274.295898","9288.018555",3097.74,3140.29,3155.53,3083.11
2020-06-22,"9300.915039","9655.073242","9296.872070","9648.717773",3117.86,3094.42,3120.92,3079.39
2020-06-23,"9644.076172","9670.541016","9547.247070","9629.658203",3131.29,3138.7,3154.9,3127.12
2020-06-24,"9632.149414","9680.367188","9278.233398","9313.610352",3050.33,3114.4,3115.01,3032.13
2020-06-25,"9314.126953","9340.161133","9095.324219","9264.813477",3083.76,3046.6,3086.25,3024.01
2020-06-26,"9260.995117","9310.516602","9101.738281","9162.917969",3009.05,3073.2,3073.73,3004.63
2020-06-29,"9140.029297","9237.573242","9041.875977","9190.854492",3053.24,3018.59,3053.89,2999.74
2020-06-30,"9185.581055","9217.835938","9084.837891","9137.993164",3100.29,3050.2,3111.51,3047.83
2020-07-01,"9145.985352","9309.754883","9104.735352","9228.325195",3115.86,3105.92,3128.44,3101.17
2020-07-02,"9231.139648","9274.962891","9036.623047","9123.410156",3130.01,3143.64,3165.81,3124.52
2020-07-06,"9072.849609","9375.474609","9058.664063","9375.474609",3179.72,3155.29,3182.59,3155.29
2020-07-07,"9349.161133","9360.617188","9201.815430","9252.277344",3145.32,3166.44,3184.15,3142.93
2020-07-08,"9253.020508","9450.335938","9249.500000","9428.333008",3169.94,3153.07,3171.8,3136.53
2020-07-09,"9427.994141","9431.378906","9234.999023","9277.967773",3152.05,3176.17,3179.78,3115.7
2020-07-10,"9273.357422","9287.471680","9118.001953","9278.807617",3185.04,3152.47,3186.82,3136.22
2020-07-13,"9277.205078","9306.405273","9224.292969","9243.614258",3155.22,3205.08,3235.32,3149.43
2020-07-14,"9238.703125","9283.841797","9171.661133","9243.213867",3197.52,3141.11,3200.95,3127.66
2020-07-15,"9241.897461","9275.325195","9171.933594","9192.836914",3226.56,3225.98,3238.28,3200.76
2020-07-16,"9191.980469","9214.312500","9088.947266","9132.227539",3215.57,3208.36,3220.39,3198.59
2020-07-17,"9131.812500","9182.253906","9089.202148","9151.392578",3224.73,3224.21,3233.52,3205.65
2020-07-20,"9187.220703","9214.270508","9137.509766","9164.231445",3251.84,3224.29,3258.61,3215.16
2020-07-21,"9162.514648","9407.262695","9149.389648","9374.887695",3257.3,3268.52,3277.29,3247.77
2020-07-22,"9375.080078","9530.518555","9319.653320","9525.363281",3276.02,3254.86,3279.32,3253.1
2020-07-23,"9527.141602","9610.247070","9483.003906","9581.072266",3235.66,3271.64,3279.99,3222.66
2020-07-24,"9585.514648","9623.336914","9481.454102","9536.892578",3215.63,3218.58,3227.26,3200.05
2020-07-27,"9905.217773","11298.221680","9903.969727","10990.873047",3239.41,3219.84,3241.43,3214.25
2020-07-28,"11017.463867","11204.327148","10632.631836","10912.823242",3218.44,3234.27,3243.72,3216.17
2020-07-29,"10912.953125","11304.397461","10856.141602","11100.467773",3258.44,3227.22,3264.74,3227.22
2020-07-30,"11099.833008","11169.356445","10895.455078","11111.213867",3246.22,3231.76,3250.92,3204.13
2020-07-31,"11110.210938","11415.864258","10987.053711","11323.466797",3271.12,3270.45,3272.17,3220.26
2020-08-03,"11043.768555","11453.079102","11012.415039","11246.348633",3294.61,3288.26,3302.73,3284.53
2020-08-04,"11246.203125","11385.381836","11094.145508","11205.892578",3306.51,3296.6,3306.84,3286.37
2020-08-05,"11203.823242","11786.617188","11158.285156","11747.022461",3327.77,3317.37,3330.77,3317.37
2020-08-06,"11749.871094","11902.335938","11598.713867","11779.773438",3349.16,3323.17,3351.03,3318.14
2020-08-07,"11778.894531","11898.038086","11408.593750","11601.472656",3351.28,3340.05,3352.54,3328.72
2020-08-10,"11662.256836","12045.140625","11662.256836","11878.111328",3360.47,3356.04,3363.29,3335.44
2020-08-11,"11881.647461","11932.710938","11195.708984","11410.525391",3333.69,3370.34,3381.01,3326.44
2020-08-12,"11404.596680","11748.396484","11249.605469","11584.934570",3380.35,3355.46,3387.89,3355.46
2020-08-13,"11588.405273","11796.396484","11216.872070","11784.137695",3373.43,3372.95,3387.24,3363.35
2020-08-14,"11772.659180","12150.994141","11685.455078","11768.871094",3372.85,3368.66,3378.51,3361.64
2020-08-17,"11895.658203","12359.056641","11806.696289","12254.402344",3381.99,3380.86,3387.59,3379.22
2020-08-18,"12251.895508","12335.707031","11954.525391","11991.233398",3389.78,3387.04,3395.06,3370.15
2020-08-19,"11990.884766","12028.923828","11687.333008","11758.283203",3374.85,3392.51,3399.54,3369.66
2020-08-20,"11761.500000","11900.411133","11710.063477","11878.372070",3385.51,3360.48,3390.8,3354.69
2020-08-21,"11878.026367","11899.259766","11564.979492","11592.489258",3397.16,3386.01,3399.96,3379.31
2020-08-24,"11663.689453","11807.631836","11623.250000","11774.595703",3431.28,3418.09,3432.09,3413.13
2020-08-25,"11773.588867","11778.299805","11189.850586","11366.134766",3443.62,3435.95,3444.21,3425.84
2020-08-26,"11366.894531","11530.052734","11296.993164","11488.363281",3478.73,3449.97,3481.07,3444.15
2020-08-27,"11485.608398","11570.786133","11185.941406","11323.397461",3484.55,3485.14,3501.38,3468.35
2020-08-28,"11325.295898","11545.615234","11316.422852","11542.500000",3508.01,3494.69,3509.23,3484.32
2020-08-31,"11713.306641","11768.876953","11598.318359","11680.820313",3500.31,3509.73,3514.77,3493.25
2020-09-01,"11679.316406","12067.081055","11601.128906","11970.478516",3526.65,3507.44,3528.03,3494.6
2020-09-02,"11964.823242","11964.823242","11290.793945","11414.034180",3580.84,3543.76,3588.11,3535.23
2020-09-03,"11407.191406","11443.022461","10182.464844","10245.296875",3455.06,3564.74,3564.85,3427.41
2020-09-04,"10230.365234","10663.919922","10207.940430","10511.813477",3426.96,3453.6,3479.15,3349.63
2020-09-08,"10369.306641","10414.775391","9945.110352","10131.516602",3331.84,3371.88,3379.97,3329.27
2020-09-09,"10134.151367","10350.542969","10017.250977","10242.347656",3398.96,3369.82,3424.77,3366.84
2020-09-10,"10242.330078","10503.912109","10238.135742","10363.138672",3339.19,3412.56,3425.55,3329.25
2020-09-11,"10369.028320","10434.922852","10140.836914","10400.915039",3340.97,3352.7,3368.95,3310.47
2020-09-14,"10328.734375","10800.010742","10266.008789","10680.837891",3383.54,3363.56,3402.93,3363.56
2020-09-15,"10677.754883","10938.631836","10656.459961","10796.951172",3401.2,3407.73,3419.48,3389.25
2020-09-16,"10797.761719","11100.124023","10704.884766","10974.905273",3385.49,3411.23,3428.92,3384.45
2020-09-17,"10973.251953","11037.420898","10774.627930","10948.990234",3357.01,3346.86,3375.17,3328.82
2020-09-18,"10951.820313","11034.908203","10829.657227","10944.585938",3319.47,3357.38,3362.27,3292.4
2020-09-21,"10934.925781","10988.304688","10380.260742","10462.259766",3281.06,3285.57,3285.57,3229.1
2020-09-22,"10459.624023","10568.077148","10382.726563","10538.459961",3315.57,3295.75,3320.31,3270.95
2020-09-23,"10535.492188","10537.828125","10197.865234","10246.186523",3236.92,3320.11,3323.35,3232.57
2020-09-24,"10248.786133","10771.056641","10231.490234","10760.066406",3246.59,3226.14,3278.7,3209.45
2020-09-25,"10761.109375","10777.696289","10578.914063","10692.716797",3298.46,3236.66,3306.88,3228.44
2020-09-28,"10776.613281","10945.347656","10703.893555","10709.652344",3351.6,3333.9,3360.74,3332.91
2020-09-29,"10709.650391","10860.000977","10649.495117","10844.640625",3335.47,3350.92,3357.92,3327.54
2020-09-30,"10843.871094","10847.256836","10669.321289","10784.491211",3363,3341.21,3393.56,3340.47
2020-10-01,"10795.254883","10933.624023","10472.356445","10619.452148",3380.8,3385.87,3397.18,3361.39
2020-10-02,"10619.821289","10657.837891","10416.689453","10575.974609",3348.44,3338.94,3369.1,3323.69
2020-10-05,"10676.529297","10793.507813","10634.600586","10793.339844",3408.63,3367.27,3409.57,3367.27
2020-10-06,"10796.306641","10797.578125","10528.890625","10604.406250",3360.95,3408.74,3431.56,3354.54
2020-10-07,"10603.355469","10680.507813","10562.506836","10668.968750",3419.45,3384.56,3426.26,3384.56
2020-10-08,"10669.371094","10945.737305","10562.606445","10915.685547",3446.83,3434.28,3447.28,3428.15
2020-10-09,"10927.913086","11102.671875","10846.850586","11064.458008",3477.13,3459.67,3482.34,3458.07
2020-10-12,"11392.635742","11698.467773","11240.686523","11555.363281",3534.22,3500.02,3549.85,3499.61
2020-10-13,"11548.719727","11548.984375","11321.224609","11425.899414",3511.93,3534.01,3534.01,3500.86
